date,meantempm,maxtempm,mintempm,meanpressurem,maxpressurem,minpressurem,meanhumidity,maxhumidity,minhumidity,rain
10/19/2014,17,20,14,1012.77,1015,1010,77,88,60,1
10/20/2014,15,17,13,1014.72,1017,1011,74,82,59,0
10/21/2014,12,16,8,1007.09,1019,1000,68,88,51,1
10/22/2014,10,14,7,1023.05,1024,1020,68,82,58,0
10/23/2014,14,16,11,1019.19,1022,1017,78,88,68,0
10/24/2014,16,17,13,1014.16,1017,1012,87,94,77,1
10/25/2014,12,16,7,1018.14,1021,1015,77,94,52,0
10/26/2014,14,16,12,1021.2,1022,1020,72,77,63,0
10/27/2014,14,18,10,1019.42,1022,1017,78,100,64,0
10/28/2014,12,16,9,1013.3,1017,1011,82,94,68,0
10/29/2014,14,15,12,1016.21,1018,1012,92,94,88,1
10/30/2014,16,19,13,1018.21,1019,1017,86,100,73,0
10/31/2014,17,22,12,1016.86,1018,1015,74,94,56,0
11/1/2014,16,18,13,1014.54,1016,1011,78,88,59,1
11/2/2014,14,17,11,1004.21,1011,999,82,88,72,1
11/3/2014,10,12,7,991.19,999,989,86,93,76,1
11/4/2014,8,11,5,992.95,997,989,84,93,71,1
11/5/2014,8,10,5,1003.4,1009,998,84,93,76,1
11/6/2014,6,12,1,1006.29,1010,999,77,93,62,1
11/7/2014,10,13,8,994.47,1000,990,79,94,58,1
11/8/2014,12,15,8,1001.36,1003,1000,80,94,72,1
11/9/2014,9,13,5,1003.28,1005,1000,84,94,63,1
11/10/2014,11,13,9,1003.53,1005,1002,79,87,67,1
11/11/2014,12,14,10,997.4,1002,995,79,88,72,1
11/12/2014,12,14,10,998.77,1005,994,77,82,67,1
11/13/2014,12,13,10,1004.56,1006,1003,83,94,77,1
11/14/2014,10,14,4,1000.02,1002,999,87,94,77,1
11/15/2014,8,12,4,999.31,1001,998,92,100,77,1
11/16/2014,8,11,5,999.18,1000,999,94,100,93,1
11/17/2014,9,10,8,1000.98,1006,997,86,93,76,1
11/18/2014,10,12,7,1010.07,1014,1006,89,94,82,1
11/19/2014,8,12,4,1019.55,1024,1014,87,100,76,0
11/20/2014,8,11,5,1024.17,1025,1023,86,93,76,0
11/21/2014,8,10,7,1017.6,1022,1013,86,93,81,1
11/22/2014,12,14,9,1013.54,1015,1012,93,94,87,1
11/23/2014,9,13,5,1016.36,1021,1013,92,94,87,1
11/24/2014,4,8,0,1026.2,1027,1023,89,100,76,0
11/25/2014,4,10,-1,1020.77,1026,1015,86,100,71,1
11/26/2014,9,10,8,1010.21,1014,1007,91,94,87,1
11/27/2014,10,11,9,1002.86,1006,1002,91,94,87,1
11/28/2014,12,13,10,1003.64,1007,1002,88,94,82,0
11/29/2014,8,12,4,1010.66,1013,1007,87,93,77,0
11/30/2014,7,11,3,1012.7,1014,1012,88,100,82,0
12/1/2014,6,8,5,1013.14,1014,1013,84,87,76,0
12/2/2014,7,9,5,1016.98,1022,1013,89,93,76,1
12/3/2014,7,9,5,1021.63,1023,1019,78,93,71,1
12/4/2014,4,6,2,1015.27,1019,1014,90,93,76,0
12/5/2014,5,7,2,1019.15,1023,1016,84,93,70,0
12/6/2014,6,12,0,1026.33,1028,1024,78,87,41,0
12/7/2014,7,11,3,1017.8,1023,1015,76,87,62,1
12/8/2014,4,6,2,1019,1025,1016,74,87,65,0
12/9/2014,4,10,-1,1023.65,1029,1013,83,93,71,1
12/10/2014,8,12,5,1014.14,1016,1010,67,88,50,1
12/11/2014,7,9,5,1007.33,1011,1001,72,81,62,1
12/12/2014,6,10,2,996.64,1004,991,78,93,70,1
12/13/2014,2,6,-2,1010.67,1015,1005,81,93,66,0
12/14/2014,4,9,0,1011.1,1014,1007,81,93,70,1
12/15/2014,6,9,4,1011.63,1013,1007,82,87,71,1
12/16/2014,4,8,1,1013.73,1015,1009,82,93,66,1
12/17/2014,10,13,6,1005.02,1008,1001,85,94,77,1
12/18/2014,13,14,12,1009.02,1010,1008,83,88,77,0
12/19/2014,10,13,6,1014.72,1023,1007,71,88,54,1
12/20/2014,8,10,6,1025.21,1030,1022,69,76,58,0
12/21/2014,8,11,4,1024.93,1030,1020,78,87,66,0
12/22/2014,12,14,11,1017.02,1019,1016,74,88,67,1
12/23/2014,12,13,11,1015.85,1018,1013,68,76,62,0
12/24/2014,8,12,5,1016.29,1022,1012,72,93,53,1
12/25/2014,,,,,,,,,,0
12/26/2014,4,9,0,1020.82,1031,998,87,93,81,1
12/27/2014,6,9,2,1005.38,1014,995,84,87,76,1
12/28/2014,2,6,-1,1030.09,1037,1015,76,87,61,0
12/29/2014,2,4,-1,1039.31,1041,1037,83,93,75,0
12/30/2014,2,6,-2,1037.66,1041,1035,82,93,70,0
12/31/2014,4,7,0,1033.68,1035,1032,81,93,70,0
1/1/2015,8,11,6,1026.18,1031,1019,83,88,81,1
1/2/2015,8,13,3,1029.33,1034,1019,62,88,50,1
1/3/2015,4,6,1,1022.54,1030,1014,89,93,70,1
1/4/2015,1,3,-1,1034.85,1037,1030,93,93,87,0
1/5/2015,6,9,3,1028.55,1034,1024,86,93,76,0
1/6/2015,6,10,2,1020.68,1026,1017,83,93,76,1
1/7/2015,6,10,1,1022.79,1026,1018,81,93,71,1
1/8/2015,8,11,6,1020.97,1026,1016,83,93,76,1
1/9/2015,12,15,8,1016.19,1023,1013,75,87,58,1
1/10/2015,10,15,4,1013.1,1019,1007,65,82,43,1
1/11/2015,6,8,3,1020.77,1023,1017,67,76,53,1
1/12/2015,10,12,8,1009.63,1018,1003,77,88,66,1
1/13/2015,8,11,4,1001.89,1004,1000,78,88,66,1
1/14/2015,6,9,3,1003.98,1008,995,70,87,57,1
1/15/2015,8,11,5,991.05,997,988,72,87,57,1
1/16/2015,4,6,1,1004.3,1012,998,73,81,57,1
1/17/2015,2,6,-2,1011.95,1014,1011,80,87,70,0
1/18/2015,1,4,-2,1011.54,1014,1010,87,93,81,1
1/19/2015,0,4,-3,1012.9,1014,1012,83,93,70,0
1/20/2015,0,4,-5,1009.88,1012,1007,84,93,65,0
1/21/2015,2,3,0,1008.56,1013,1005,83,93,70,1
1/22/2015,2,4,0,1020.11,1025,1014,77,93,65,0
1/23/2015,2,7,-3,1023.98,1026,1018,80,93,70,1
1/24/2015,4,7,2,1025.03,1031,1016,74,93,61,1
1/25/2015,5,8,2,1028.67,1031,1024,75,87,66,0
1/26/2015,8,11,4,1022.53,1027,1020,74,87,54,1
1/27/2015,6,9,3,1024.75,1027,1019,76,87,66,0
1/28/2015,6,10,3,1002.83,1017,997,70,87,49,1
1/29/2015,4,7,0,982.62,996,976,74,87,57,1
1/30/2015,2,5,0,978.07,980,975,83,93,70,1
1/31/2015,1,4,-2,983.69,991,979,81,93,65,1
2/1/2015,3,5,0,997.74,1004,991,71,81,61,1
2/2/2015,0,4,-3,1004.37,1005,1003,70,87,56,0
2/3/2015,2,5,-1,1007.54,1014,1003,84,93,75,0
2/4/2015,2,4,1,1018.73,1023,1014,83,87,75,0
2/5/2015,3,6,0,1024.95,1029,1022,81,93,53,1
2/6/2015,2,5,0,1030.14,1033,1028,71,87,61,0
2/7/2015,2,6,-1,1035.25,1037,1033,84,93,76,0
2/8/2015,4,7,2,1036.67,1038,1035,79,87,66,0
2/9/2015,5,10,0,1033.49,1035,1032,83,93,66,0
2/10/2015,4,7,0,1031.86,1034,1029,81,100,70,0
2/11/2015,4,5,4,1024.23,1028,1022,76,81,70,0
2/12/2015,3,4,2,1019.59,1022,1016,77,87,70,0
2/13/2015,5,8,2,1003.43,1013,998,82,87,76,1
2/14/2015,7,8,6,1003.25,1008,998,89,93,81,1
2/15/2015,5,10,0,1013.51,1017,1008,88,93,71,0
2/16/2015,6,9,3,1016.09,1022,1014,86,93,71,1
2/17/2015,4,8,0,1036.4,1041,1025,72,87,50,1
2/18/2015,5,10,0,1035.81,1041,1030,74,87,58,0
2/19/2015,6,8,3,1020.89,1030,1013,82,93,71,1
2/20/2015,5,7,3,1004.03,1011,999,83,93,76,1
2/21/2015,4,7,1,1000.87,1006,998,78,87,61,1
2/22/2015,4,9,-1,1001.92,1009,989,80,93,66,1
2/23/2015,6,9,3,991.42,992,989,68,87,46,0
2/24/2015,6,9,4,1004.77,1013,992,62,81,46,0
2/25/2015,8,11,5,1014.73,1017,1012,78,93,62,1
2/26/2015,7,11,3,1011.53,1016,1008,81,94,65,1
2/27/2015,4,9,0,1019.02,1020,1016,68,87,43,0
2/28/2015,7,10,5,1006.97,1017,996,84,93,76,1
3/1/2015,8,11,4,998.68,1001,996,65,87,44,1
3/2/2015,5,8,2,1008.1,1015,1001,58,87,32,0
3/3/2015,6,9,3,1015.41,1020,1012,65,87,40,1
3/4/2015,6,11,2,1028.78,1037,1020,63,87,41,0
3/5/2015,6,11,0,1037.9,1039,1037,64,87,50,0
3/6/2015,8,12,4,1033.35,1037,1029,64,81,54,0
3/7/2015,12,16,7,1024.1,1028,1022,63,81,39,0
3/8/2015,10,15,4,1022.59,1028,1021,74,93,59,0
3/9/2015,4,10,-1,1024.37,1028,1022,83,93,76,0
3/10/2015,6,12,1,1030.15,1032,1024,70,93,44,0
3/11/2015,6,12,-1,1028.71,1031,1027,71,93,44,0
3/12/2015,7,12,2,1025.48,1029,1022,65,93,30,0
3/13/2015,8,11,4,1023.67,1028,1022,73,87,58,0
3/14/2015,6,8,3,1029.34,1030,1028,72,87,57,1
3/15/2015,6,7,5,1026.86,1029,1025,84,87,81,1
3/16/2015,6,8,5,1022.93,1024,1022,83,93,71,1
3/17/2015,8,12,4,1025,1028,1023,84,93,67,1
3/18/2015,6,9,3,1031.2,1033,1028,80,93,66,1
3/19/2015,6,8,5,1031.57,1033,1030,80,87,76,0
3/20/2015,6,9,3,1026.23,1030,1022,82,87,71,0
3/21/2015,6,8,4,1024.81,1028,1021,74,87,66,1
3/22/2015,5,7,3,1024.9,1028,1021,71,81,61,0
3/23/2015,6,12,-1,1014.91,1020,1011,66,93,47,0
3/24/2015,6,9,2,1008.77,1010,1008,78,93,58,1
3/25/2015,6,10,1,1010.47,1011,1009,71,93,43,0
3/26/2015,8,13,3,1005.2,1013,1000,70,87,47,1
3/27/2015,8,12,4,1019.37,1021,1014,60,81,38,0
3/28/2015,10,14,6,1009.78,1019,1005,79,94,66,1
3/29/2015,11,14,8,997.98,1005,991,72,94,54,1
3/30/2015,8,12,6,1005.78,1011,997,60,88,30,1
3/31/2015,10,14,5,1006.18,1017,994,56,82,33,1
4/1/2015,8,11,4,1020.68,1023,1017,56,87,41,1
4/2/2015,8,11,6,1019.82,1023,1012,70,93,38,0
4/3/2015,8,12,5,1016.4,1022,1014,87,93,72,1
4/4/2015,7,9,5,1021.49,1026,1017,82,93,66,1
4/5/2015,6,10,3,1027.07,1029,1025,75,87,62,0
4/6/2015,7,13,1,1031.51,1036,1029,78,93,66,0
4/7/2015,7,15,-1,1035.67,1038,1034,76,93,55,0
4/8/2015,9,14,4,1032.68,1034,1031,80,93,58,0
4/9/2015,8,13,4,1026.89,1031,1024,87,93,72,0
4/10/2015,8,16,1,1017.47,1023,1013,75,94,52,0
4/11/2015,10,14,5,1018.14,1026,1012,56,87,29,1
4/12/2015,10,17,3,1025.17,1028,1022,61,87,36,1
4/13/2015,9,15,3,1030.32,1032,1028,73,87,59,0
4/14/2015,14,23,5,1024.44,1028,1021,61,87,29,0
4/15/2015,16,25,8,1016.63,1021,1014,55,87,22,0
4/16/2015,10,13,6,1015.7,1017,1014,74,93,54,1
4/17/2015,10,12,7,1020.75,1026,1016,69,81,54,0
4/18/2015,8,13,4,1027.69,1029,1027,73,87,50,0
4/19/2015,8,12,3,1024.07,1027,1022,70,87,54,0
4/20/2015,8,15,2,1029.58,1032,1026,69,93,48,0
4/21/2015,9,15,3,1033.59,1035,1032,70,87,51,0
4/22/2015,8,12,5,1029.91,1033,1025,78,93,54,0
4/23/2015,8,12,3,1019.74,1025,1016,75,87,62,0
4/24/2015,10,19,1,1010.26,1015,1008,66,93,43,0
4/25/2015,14,18,11,1005.1,1008,1004,72,88,45,1
4/26/2015,8,11,3,1007.45,1009,1005,88,94,81,1
4/27/2015,7,11,3,1010.86,1012,1009,70,93,50,0
4/28/2015,8,13,4,1016.14,1018,1012,50,81,25,0
4/29/2015,8,12,5,1012.55,1017,1011,74,87,62,1
4/30/2015,10,15,4,1010.64,1012,1009,62,87,36,0
5/1/2015,8,11,4,1010.47,1012,1010,69,87,50,0
5/2/2015,8,12,3,1009.41,1012,1004,76,87,62,0
5/3/2015,14,19,10,997.98,1003,995,78,94,37,1
5/4/2015,14,18,11,1001.95,1005,993,70,88,45,1
5/5/2015,14,16,11,995.5,1003,988,68,94,45,1
5/6/2015,12,14,10,1003.93,1011,1002,71,82,55,1
5/7/2015,14,17,10,1015.24,1016,1011,62,76,48,0
5/8/2015,12,16,8,1013.43,1016,1010,75,88,45,1
5/9/2015,14,18,8,1015.27,1023,1010,62,88,34,1
5/10/2015,12,18,5,1022.79,1025,1020,70,93,52,0
5/11/2015,16,22,10,1017.37,1020,1017,67,87,49,0
5/12/2015,14,18,9,1018.4,1022,1016,54,87,34,1
5/13/2015,12,17,6,1018.77,1022,1017,63,87,42,0
5/14/2015,8,11,6,1012.42,1017,1010,84,93,71,1
5/15/2015,12,15,8,1020.61,1023,1014,69,93,48,1
5/16/2015,14,18,9,1023.11,1027,1020,63,82,39,1
5/17/2015,12,17,6,1023.6,1027,1017,55,76,39,0
5/18/2015,12,16,9,1005.42,1017,1001,66,88,41,1
5/19/2015,10,15,6,1004.36,1009,1002,67,87,44,1
5/20/2015,10,15,6,1015.98,1023,1009,67,81,48,1
5/21/2015,12,20,5,1025.12,1026,1023,58,81,32,0
5/22/2015,14,20,9,1024.24,1026,1022,65,82,46,0
5/23/2015,12,16,7,1024.02,1025,1023,74,88,58,0
5/24/2015,12,20,5,1019.23,1023,1017,73,93,46,1
5/25/2015,12,15,9,1018.9,1020,1018,65,82,55,0
5/26/2015,14,19,8,1022.67,1025,1020,64,87,48,0
5/27/2015,13,20,6,1021.4,1026,1015,60,87,35,0
5/28/2015,14,18,11,1013.45,1014,1013,49,77,34,0
5/29/2015,11,14,8,1007.91,1013,1004,67,82,51,1
5/30/2015,12,17,6,1012.98,1014,1010,58,81,36,0
5/31/2015,12,16,9,1007.09,1013,1004,74,88,50,1
6/1/2015,11,16,6,1012.55,1015,1006,63,81,45,1
6/2/2015,15,18,12,1004.93,1012,1001,75,88,59,1
6/3/2015,15,19,9,1021.07,1026,1013,57,87,35,0
6/4/2015,12,19,6,1024.02,1027,1019,67,88,49,0
6/5/2015,18,27,10,1014.88,1019,1013,64,94,41,1
6/6/2015,14,19,10,1024.1,1028,1019,48,76,32,0
6/7/2015,15,21,8,1031,1033,1029,59,82,31,0
6/8/2015,12,17,7,1032.76,1033,1032,69,87,48,1
6/9/2015,10,15,6,1032.16,1033,1031,62,87,48,0
6/10/2015,12,16,9,1027.75,1031,1025,66,76,55,0
6/11/2015,14,19,9,1018.66,1024,1014,69,94,56,0
6/12/2015,16,22,11,1008.59,1013,1006,75,94,60,0
6/13/2015,18,21,14,1008.48,1011,1005,80,94,60,0
6/14/2015,14,18,11,1012.7,1016,1011,78,88,67,0
6/15/2015,12,16,8,1022.59,1025,1019,65,82,51,0
6/16/2015,13,20,6,1025.22,1026,1024,66,93,49,0
6/17/2015,19,25,13,1021.4,1025,1019,63,82,53,0
6/18/2015,17,20,13,1019.76,1021,1019,58,82,43,1
6/19/2015,14,19,10,1020.95,1022,1020,60,76,45,0
6/20/2015,14,18,11,1020.33,1022,1018,76,94,52,1
6/21/2015,17,20,14,1014.78,1017,1014,63,94,40,0
6/22/2015,14,18,11,1009.37,1013,1007,72,88,42,1
6/23/2015,15,19,11,1017.57,1020,1013,67,88,49,0
6/24/2015,16,23,9,1019.83,1021,1019,63,94,40,0
6/25/2015,18,24,12,1020.61,1022,1019,57,82,38,0
6/26/2015,20,26,13,1016.09,1019,1014,59,77,36,0
6/27/2015,18,23,14,1018.59,1021,1015,54,77,36,0
6/28/2015,18,21,15,1018.93,1020,1018,66,82,46,1
6/29/2015,19,25,13,1021.3,1022,1020,55,82,32,0
6/30/2015,18,24,11,1019,1021,1017,63,88,41,0
7/1/2015,24,30,17,1012.29,1015,1010,59,82,45,0
7/2/2015,22,25,17,1018.07,1023,1013,68,78,54,1
7/3/2015,17,22,12,1023.36,1026,1017,71,88,52,0
7/4/2015,22,28,16,1017.37,1020,1014,64,94,42,1
7/5/2015,18,22,15,1016.9,1020,1015,69,88,49,1
7/6/2015,18,23,12,1018.15,1020,1015,56,88,36,0
7/7/2015,18,24,13,1008.32,1014,1006,61,83,38,1
7/8/2015,16,20,11,1010.74,1018,1007,68,88,52,1
7/9/2015,16,21,10,1021.82,1023,1018,57,82,31,0
7/10/2015,18,25,12,1019.8,1023,1016,56,88,27,0
7/11/2015,20,26,14,1015.49,1018,1013,54,88,30,0
7/12/2015,19,23,15,1016.07,1017,1015,71,82,57,1
7/13/2015,18,21,16,1014.3,1016,1013,81,88,64,1
7/14/2015,20,22,17,1016.41,1018,1014,75,88,57,1
7/15/2015,20,24,17,1017.37,1019,1017,73,94,50,1
7/16/2015,19,21,17,1015.95,1019,1009,63,82,46,0
7/17/2015,20,24,15,1011.05,1015,1008,61,88,41,0
7/18/2015,18,23,12,1015.79,1017,1013,52,82,27,0
7/19/2015,20,25,14,1009.88,1013,1009,50,82,22,1
7/20/2015,18,24,11,1009.65,1011,1009,79,88,65,1
7/21/2015,20,25,14,1011.73,1013,1010,56,77,38,0
7/22/2015,19,23,14,1014.23,1016,1013,59,82,41,0
7/23/2015,16,22,10,1016.48,1018,1015,57,87,35,0
7/24/2015,15,18,12,1009,1015,1003,79,94,67,1
7/25/2015,16,20,11,1011.52,1016,1002,62,88,37,1
7/26/2015,14,17,12,1004.76,1014,996,80,88,68,1
7/27/2015,18,21,15,999.4,1003,996,64,82,46,1
7/28/2015,16,20,13,1004.89,1008,1003,58,82,37,1
7/29/2015,15,19,11,1010.41,1014,1008,58,82,40,0
7/30/2015,14,18,9,1017.49,1020,1014,64,87,45,1
7/31/2015,13,20,6,1018.07,1020,1016,64,93,46,0
8/1/2015,16,23,9,1015.95,1018,1015,55,87,27,0
8/2/2015,18,24,11,1016.62,1019,1012,64,88,31,0
8/3/2015,20,25,16,1010.79,1012,1009,65,82,50,0
8/4/2015,18,21,14,1012.81,1016,1010,59,82,40,1
8/5/2015,18,22,13,1013.33,1016,1011,63,88,43,1
8/6/2015,18,24,13,1012.54,1016,1010,68,94,50,0
8/7/2015,18,23,12,1017.33,1021,1015,69,94,50,0
8/8/2015,17,23,11,1023,1024,1021,66,94,41,0
8/9/2015,18,27,9,1019.5,1023,1017,53,88,29,0
8/10/2015,21,26,16,1016.48,1018,1015,69,83,50,0
8/11/2015,18,21,15,1019.64,1022,1017,68,83,49,1
8/12/2015,18,21,15,1022.89,1024,1021,73,88,53,1
8/13/2015,19,22,16,1013.71,1021,1008,83,94,69,1
8/14/2015,20,23,16,1005.17,1007,1004,79,94,60,1
8/15/2015,16,21,12,1011.49,1016,1007,63,88,40,0
8/16/2015,15,20,10,1016.9,1018,1016,68,88,45,0
8/17/2015,15,21,9,1016.55,1018,1015,60,93,37,0
8/18/2015,15,17,13,1013.57,1015,1013,74,82,63,1
8/19/2015,17,22,12,1017.02,1019,1015,66,88,46,0
8/20/2015,18,21,15,1019.71,1021,1018,79,88,64,1
8/21/2015,22,27,18,1019.56,1021,1018,66,88,47,0
8/22/2015,22,29,14,1013.98,1018,1009,65,88,42,0
8/23/2015,18,23,14,1002.38,1008,1001,67,83,50,1
8/24/2015,14,18,11,998.6,1003,995,88,94,82,1
8/25/2015,16,19,12,1007.76,1010,1004,78,88,56,1
8/26/2015,18,21,15,1004.57,1008,1003,80,88,73,1
8/27/2015,16,20,12,1006.72,1011,1005,72,88,52,1
8/28/2015,16,21,10,1016.18,1020,1011,67,94,40,0
8/29/2015,18,22,14,1019.73,1021,1018,74,88,49,1
8/30/2015,18,20,15,1016.66,1018,1015,79,88,73,0
8/31/2015,15,16,14,1012.21,1014,1011,88,94,82,1
9/1/2015,14,18,10,1016.86,1019,1015,80,94,59,1
9/2/2015,14,19,9,1016.67,1018,1016,77,94,49,1
9/3/2015,12,16,9,1015.13,1016,1014,74,88,59,1
9/4/2015,16,21,10,1016.7,1018,1015,67,82,43,0
9/5/2015,12,16,8,1020.45,1025,1017,69,82,48,0
9/6/2015,13,19,7,1027.6,1028,1026,61,81,40,0
9/7/2015,13,17,9,1029.71,1031,1028,74,87,59,0
9/8/2015,12,16,9,1027.38,1031,1025,75,87,59,0
9/9/2015,16,19,12,1022.53,1025,1021,73,88,52,0
9/10/2015,14,19,10,1020.61,1022,1019,76,94,52,0
9/11/2015,14,19,10,1015,1018,1011,73,94,52,0
9/12/2015,17,21,13,1007.74,1010,1006,67,88,46,1
9/13/2015,12,16,8,1005.49,1010,1000,76,93,54,1
9/14/2015,12,18,7,994.64,999,993,78,94,59,1
9/15/2015,15,19,10,995.76,998,993,74,88,59,1
9/16/2015,12,15,10,987.65,995,984,89,94,77,1
9/17/2015,14,18,10,999.79,1007,987,72,94,48,0
9/18/2015,15,18,12,1010.77,1018,1007,84,94,64,1
9/19/2015,14,18,8,1024.38,1027,1019,75,94,49,0
9/20/2015,14,20,7,1024.12,1027,1020,73,93,40,0
9/21/2015,14,17,11,1011.45,1020,1005,82,94,63,1
9/22/2015,11,14,8,1000.72,1006,998,86,94,77,1
9/23/2015,15,21,9,1010.85,1013,1006,69,87,43,0
9/24/2015,14,18,11,1013.71,1018,1011,73,88,48,1
9/25/2015,12,17,7,1022.27,1026,1018,72,87,45,0
9/26/2015,10,17,4,1028.4,1030,1026,74,93,52,0
9/27/2015,12,17,7,1033.64,1036,1030,76,88,59,0
9/28/2015,12,17,6,1036.47,1038,1035,73,94,55,0
9/29/2015,12,17,8,1034.74,1036,1033,72,94,55,0
9/30/2015,14,17,10,1032.63,1034,1032,72,88,55,0
10/1/2015,12,16,9,1030.62,1032,1029,73,88,59,0
10/2/2015,12,17,6,1023.9,1028,1019,75,94,52,0
10/3/2015,12,16,8,1014.26,1019,1013,83,94,63,0
10/4/2015,11,16,6,1013.61,1015,1010,76,93,55,0
10/5/2015,16,18,14,1004.98,1009,1001,86,94,77,1
10/6/2015,16,19,14,997.3,1001,996,84,94,68,1
10/7/2015,14,16,11,1008.23,1016,999,80,88,67,1
10/8/2015,12,17,7,1020.58,1023,1017,73,93,52,0
10/9/2015,10,16,4,1022.43,1023,1022,78,93,55,0
10/10/2015,12,16,9,1019.51,1022,1017,81,93,68,0
10/11/2015,11,14,8,1016.86,1017,1016,73,87,58,0
10/12/2015,11,14,8,1018.49,1019,1017,71,82,58,0
10/13/2015,10,12,7,1021.98,1024,1019,70,87,51,0
10/14/2015,10,14,6,1021.3,1024,1020,76,93,58,1
10/15/2015,10,11,8,1020.05,1021,1019,83,93,71,0
10/16/2015,11,12,10,1020.02,1021,1019,86,94,77,1
10/17/2015,12,13,10,1018.67,1020,1018,77,88,67,0
10/18/2015,12,15,10,1020.1,1022,1018,81,88,63,0
10/19/2015,12,15,9,1023.81,1025,1022,80,88,67,0
10/20/2015,10,15,5,1025.67,1027,1024,78,93,55,0
10/21/2015,11,14,8,1016.55,1023,1013,89,94,82,1
10/22/2015,12,15,9,1016.26,1022,1012,74,94,58,0
10/23/2015,11,14,8,1020.55,1022,1018,71,93,55,0
10/24/2015,12,15,9,1014.66,1020,1012,78,88,72,1
10/25/2015,8,13,3,1024.59,1027,1021,76,93,54,0
10/26/2015,8,14,3,1014.72,1020,1012,87,94,77,0
10/27/2015,10,16,5,1009.77,1012,1008,88,94,77,1
10/28/2015,12,15,8,1007.26,1010,1005,88,94,72,1
10/29/2015,13,15,11,1013.37,1016,1010,84,88,77,1
10/30/2015,12,14,10,1019.41,1022,1016,82,94,77,1
10/31/2015,10,14,5,1022.93,1027,1020,90,100,77,0
11/1/2015,8,10,5,1028.35,1029,1027,96,100,93,0
11/2/2015,11,13,9,1023.23,1027,1020,94,100,87,0
11/3/2015,11,14,8,1015.51,1020,1014,88,100,77,0
11/4/2015,11,14,8,1013.33,1015,1012,92,100,82,1
11/5/2015,14,16,12,1012.91,1015,1011,89,94,77,1
11/6/2015,14,17,12,1014.67,1018,1013,87,94,82,1
11/7/2015,14,18,10,1018.34,1026,1015,83,94,77,1
11/8/2015,12,16,8,1019.97,1026,1015,86,94,82,0
11/9/2015,12,15,9,1020.45,1022,1019,75,88,67,0
11/10/2015,15,16,14,1021.2,1022,1020,84,88,82,1
11/11/2015,14,15,11,1020.66,1022,1020,75,88,63,0
11/12/2015,12,16,9,1020.29,1023,1016,84,94,72,1
11/13/2015,10,14,7,1020.37,1025,1016,68,82,62,1
11/14/2015,10,15,6,1020.02,1026,1012,83,94,71,1
11/15/2015,15,17,13,1011.21,1012,1010,72,82,63,1
11/16/2015,12,14,11,1009,1010,1005,76,94,62,1
11/17/2015,14,16,12,1002.88,1006,999,75,94,55,1
11/18/2015,12,15,10,1010.42,1014,1008,71,88,62,1
11/19/2015,11,13,9,1012.05,1013,1010,80,94,63,1
11/20/2015,8,10,4,1005.9,1013,1001,70,82,57,0
11/21/2015,3,6,0,1004.95,1010,999,76,93,65,1
11/22/2015,2,6,-3,1014.74,1021,1010,78,93,64,0
11/23/2015,3,7,-1,1022.93,1025,1019,78,93,66,1
11/24/2015,8,10,6,1010.36,1018,1008,86,93,81,1
11/25/2015,7,10,4,1010.95,1016,1008,79,93,66,0
11/26/2015,8,11,4,1019.02,1021,1016,86,93,71,0
11/27/2015,10,12,6,1009.65,1019,1003,86,94,76,1
11/28/2015,7,11,3,1009.95,1014,1005,73,81,61,1
11/29/2015,12,14,10,1008,1015,1006,71,82,62,1
11/30/2015,11,14,8,1014.31,1018,1011,80,93,62,1
12/1/2015,11,14,8,1022.29,1024,1019,78,100,62,1
12/2/2015,12,13,11,1022.67,1024,1022,78,88,67,1
12/3/2015,12,12,11,1019.27,1023,1012,81,88,72,1
12/4/2015,10,13,6,1025.05,1028,1012,75,88,67,1
12/5/2015,12,12,11,1018.22,1024,1014,71,76,67,0
12/6/2015,12,14,11,1017.37,1023,1013,81,94,67,1
12/7/2015,12,13,10,1024.34,1026,1022,85,94,76,1
12/8/2015,10,13,8,1021.88,1028,1020,80,94,66,1
12/9/2015,7,11,3,1032.37,1035,1029,78,93,67,0
12/10/2015,10,11,9,1024.07,1029,1021,79,93,71,1
12/11/2015,8,10,5,1021.21,1023,1020,78,87,71,1
12/12/2015,9,13,5,1017.42,1023,1012,78,88,71,1
12/13/2015,10,13,6,1018.68,1020,1014,93,100,72,1
12/14/2015,8,9,6,1016.41,1018,1015,86,93,76,1
12/15/2015,10,12,8,1017,1019,1016,93,100,88,1
12/16/2015,14,15,12,1018.23,1021,1015,84,94,72,1
12/17/2015,12,14,11,1016.24,1019,1014,77,94,67,1
12/18/2015,12,14,9,1018.29,1020,1016,83,88,72,0
12/19/2015,14,16,13,1012.2,1015,1009,80,94,72,0
12/20/2015,12,14,9,1011.29,1014,1007,78,87,72,1
12/21/2015,10,12,7,1014.37,1019,1011,81,88,72,1
12/22/2015,13,15,11,1012.7,1017,1011,82,88,72,1
12/23/2015,10,11,8,1019.07,1022,1012,73,82,62,0
12/24/2015,10,15,4,1012.03,1019,1008,74,82,62,1
12/25/2015,,,,,,,,,,0
12/26/2015,14,15,13,1018.22,1019,1017,77,88,67,1
12/27/2015,13,15,11,1021.27,1025,1016,82,88,77,1
12/28/2015,9,12,6,1017.6,1024,1014,78,93,62,0
12/29/2015,10,12,9,1019.14,1022,1014,79,87,67,0
12/30/2015,11,13,9,1011.17,1019,1005,73,87,62,1
12/31/2015,9,11,7,1012.44,1016,1005,72,87,58,1
